RPM,FuelLoad,VE_Current,Lambda_Target,Lambda_Measured,Lambda_Error,CLT,MAT,Lambda_Error_Abs
1832.0,39.0,34.26,1.0692307692307694,1.069,-0.0002158273381297282,76.0,-29.0,0.0002158273381297282
1833.0,39.0,34.2525,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
1829.0,39.0,34.2825,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
1831.0,39.0,34.2675,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
1836.0,38.0,33.230000000000004,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
1827.0,38.0,33.2975,1.0692307692307692,1.0,-0.0647482014388489,76.0,-29.0,0.0647482014388489
1823.0,38.0,33.3275,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
1825.0,38.0,33.3125,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
1820.0,38.0,33.35,1.0692307692307692,0.969,-0.09374100719424461,76.0,-29.0,0.09374100719424461
1829.0,38.0,33.2825,1.0692307692307694,1.069,-0.0002158273381297282,76.0,-29.0,0.0002158273381297282
1820.0,40.0,35.35,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
1822.0,38.0,33.335,1.0692307692307692,0.954,-0.10776978417266189,76.0,-29.0,0.10776978417266189
1827.0,39.0,34.2975,1.0692307692307694,1.054,-0.0142446043165469,76.0,-29.0,0.0142446043165469
1809.0,39.0,34.4325,1.0692307692307694,1.069,-0.0002158273381297282,76.0,-29.0,0.0002158273381297282
1825.0,39.0,34.3125,1.0692307692307694,1.069,-0.0002158273381297282,76.0,-29.0,0.0002158273381297282
1827.0,40.0,35.2975,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
1807.0,40.0,35.447500000000005,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
1819.0,40.0,35.3575,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-32.0,0.00021582733812952056
1812.0,40.0,35.41,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-32.0,0.00021582733812952056
1805.0,40.0,35.4625,1.0692307692307694,1.062,-0.0067625899280576865,76.0,-32.0,0.0067625899280576865
1820.0,40.0,35.35,1.0692307692307692,1.062,-0.00676258992805748,76.0,-31.0,0.00676258992805748
1807.0,40.0,35.447500000000005,1.0692307692307692,1.062,-0.00676258992805748,76.0,-31.0,0.00676258992805748
1812.0,40.0,35.41,1.0692307692307692,1.062,-0.00676258992805748,76.0,-31.0,0.00676258992805748
1809.0,40.0,35.432500000000005,1.0692307692307692,1.062,-0.00676258992805748,76.0,-31.0,0.00676258992805748
1808.0,40.0,35.44,1.0692307692307692,1.062,-0.00676258992805748,76.0,-31.0,0.00676258992805748
1806.0,40.0,35.455,1.0692307692307692,1.062,-0.00676258992805748,76.0,-31.0,0.00676258992805748
1804.0,40.0,35.47,1.0692307692307692,1.062,-0.00676258992805748,76.0,-31.0,0.00676258992805748
1802.0,40.0,35.485,1.0692307692307692,0.962,-0.10028776978417267,76.0,-31.0,0.10028776978417267
1807.0,40.0,35.447500000000005,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1803.0,40.0,35.4775,1.0692307692307694,1.054,-0.0142446043165469,76.0,-30.0,0.0142446043165469
1799.0,40.0,35.50749999999999,1.0691230769230768,0.962,-0.10019714215820295,76.0,-30.0,0.10019714215820295
1806.0,40.0,35.455,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1796.0,40.0,35.53,1.0688,1.062,-0.006362275449101719,76.0,-30.0,0.006362275449101719
1794.0,40.0,35.545,1.0685846153846155,1.054,-0.013648535805810736,76.0,-30.0,0.013648535805810736
1800.0,40.0,35.5,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1799.0,41.0,36.50833333333334,1.0691205128205128,1.062,-0.006660159201068617,76.0,-30.0,0.006660159201068617
1793.0,40.0,35.5525,1.0684769230769229,1.062,-0.006061827763458895,76.0,-30.0,0.006061827763458895
1797.0,41.0,36.525000000000006,1.0689,1.062,-0.006455234353073165,76.0,-30.0,0.006455234353073165
1795.0,41.0,36.54166666666667,1.0686794871794874,1.062,-0.006250224936118252,76.0,-30.0,0.006250224936118252
1791.0,41.0,36.574999999999996,1.0682384615384617,1.062,-0.0058399521858416275,76.0,-29.0,0.0058399521858416275
1791.0,41.0,36.574999999999996,1.0682384615384617,1.062,-0.0058399521858416275,76.0,-29.0,0.0058399521858416275
1789.0,41.0,36.59166666666667,1.0680179487179489,1.062,-0.005634688747668301,76.0,-29.0,0.005634688747668301
1794.0,41.0,36.55,1.068569230769231,1.062,-0.006147688497919681,76.0,-29.0,0.006147688497919681
1786.0,41.0,36.61666666666667,1.0676871794871794,1.062,-0.005326634613998968,76.0,-29.0,0.005326634613998968
1789.0,41.0,36.59166666666667,1.0680179487179489,1.062,-0.005634688747668301,76.0,-29.0,0.005634688747668301
1788.0,39.0,34.59,1.0679384615384615,1.062,-0.005560677653566817,76.0,-29.0,0.005560677653566817
1787.0,39.0,34.5975,1.0678307692307691,1.062,-0.005460386981515229,76.0,-29.0,0.005460386981515229
1788.0,39.0,34.59,1.0679384615384615,0.962,-0.09919903192347586,76.0,-29.0,0.09919903192347586
1789.0,39.0,34.5825,1.0680461538461539,1.062,-0.005660948100773487,76.0,-29.0,0.005660948100773487
1775.0,39.0,34.6875,1.0665384615384617,1.054,-0.011756220699603383,76.0,-29.0,0.011756220699603383
1790.0,38.0,33.575,1.0681538461538462,0.962,-0.09938067117960546,76.0,-29.0,0.09938067117960546
1791.0,39.0,34.567499999999995,1.0682615384615384,1.062,-0.0058614283451184634,76.0,-29.0,0.0058614283451184634
1777.0,39.0,34.6725,1.0667538461538462,1.054,-0.01195575361629094,76.0,-29.0,0.01195575361629094
1781.0,39.0,34.6425,1.0671846153846154,0.962,-0.09856271714215697,76.0,-29.0,0.09856271714215697
1782.0,39.0,34.635,1.0672923076923078,1.062,-0.004958630034306815,76.0,-29.0,0.004958630034306815
1778.0,39.0,34.66499999999999,1.0668615384615383,1.069,0.002004441496265205,76.0,-29.0,0.002004441496265205
1780.0,40.0,35.650000000000006,1.067076923076923,1.062,-0.004757785467127936,76.0,-29.0,0.004757785467127936
1772.0,40.0,35.71,1.0662153846153846,1.069,0.002611681865404595,76.0,-29.0,0.002611681865404595
1775.0,40.0,35.6875,1.0665384615384617,1.069,0.0023079697078974256,76.0,-29.0,0.0023079697078974256
1776.0,40.0,35.68000000000001,1.0666461538461538,1.069,0.0022067732071770585,76.0,-29.0,0.0022067732071770585
1775.0,40.0,35.6875,1.0665384615384617,1.046,-0.019257122250270535,76.0,-29.0,0.019257122250270535
1773.0,40.0,35.7025,1.066323076923077,1.054,-0.011556607176350035,76.0,-29.0,0.011556607176350035
1779.0,40.0,35.6575,1.0669692307692307,1.062,-0.0046573327757990285,76.0,-33.0,0.0046573327757990285
1768.0,41.0,36.76666666666667,1.0657025641025641,1.062,-0.003474294073489486,76.0,-33.0,0.003474294073489486
1773.0,39.0,34.7025,1.066323076923077,1.062,-0.0040541905325272585,76.0,-33.0,0.0040541905325272585
1779.0,40.0,35.6575,1.0669692307692307,1.069,0.0019033062737012565,76.0,-33.0,0.0019033062737012565
1759.0,39.0,34.807500000000005,1.0648153846153847,1.069,0.003929897562596478,76.0,-32.0,0.003929897562596478
1767.0,39.0,34.7475,1.0656769230769232,1.069,0.003118278017583472,76.0,-32.0,0.003118278017583472
1769.0,39.0,34.7325,1.0658923076923077,1.062,-0.0036516894476277956,76.0,-32.0,0.0036516894476277956
1770.0,39.0,34.725,1.066,0.969,-0.09099437148217644,76.0,-32.0,0.09099437148217644
1773.0,39.0,34.7025,1.066323076923077,1.069,0.002510424030817567,76.0,-31.0,0.002510424030817567
1765.0,40.0,35.7625,1.0654615384615385,1.062,-0.003248862897985652,76.0,-31.0,0.003248862897985652
1765.0,40.0,35.7625,1.0654615384615385,0.969,-0.09053497942386833,76.0,-31.0,0.09053497942386833
1770.0,40.0,35.724999999999994,1.066,1.069,0.0028142589118197855,76.0,-31.0,0.0028142589118197855
1758.0,40.0,35.815,1.0647076923076924,1.069,0.004031442360488884,76.0,-30.0,0.004031442360488884
1761.0,40.0,35.7925,1.0650307692307692,1.062,-0.0028457104886821048,76.0,-30.0,0.0028457104886821048
1764.0,41.0,36.800000000000004,1.0652615384615385,1.069,0.0035094306923542855,76.0,-30.0,0.0035094306923542855
1756.0,39.0,34.83,1.0644923076923076,1.069,0.0042345935946352335,76.0,-30.0,0.0042345935946352335
1756.0,39.0,34.83,1.0644923076923076,1.054,-0.009856630824372653,76.0,-29.0,0.009856630824372653
1761.0,39.0,34.7925,1.0650307692307692,1.054,-0.010357230560330458,76.0,-29.0,0.010357230560330458
1764.0,39.0,34.77,1.065353846153846,1.062,-0.003148105360443517,76.0,-29.0,0.003148105360443517
1760.0,40.0,35.8,1.0649230769230769,1.069,0.003828373302513736,76.0,-29.0,0.003828373302513736
1763.0,40.0,35.777499999999996,1.0652461538461537,1.069,0.003523923686833007,76.0,-29.0,0.003523923686833007
1756.0,40.0,35.83,1.0644923076923076,1.069,0.0042345935946352335,76.0,-29.0,0.0042345935946352335
1763.0,40.0,35.777499999999996,1.0652461538461537,1.069,0.003523923686833007,76.0,-29.0,0.003523923686833007
1748.0,41.0,36.93333333333334,1.0634974358974358,1.069,0.005174026675410603,76.0,-29.0,0.005174026675410603
1761.0,41.0,36.825,1.0649307692307692,0.977,-0.08256947002694291,76.0,-29.0,0.08256947002694291
1745.0,41.0,36.958333333333336,1.0631666666666668,1.069,0.005486753409625146,76.0,-29.0,0.005486753409625146
1757.0,40.0,35.8225,1.0646,1.062,-0.0024422318241592482,76.0,-29.0,0.0024422318241592482
1754.0,39.0,34.845,1.0642769230769231,0.954,-0.10361675677238436,76.0,-29.0,0.10361675677238436
1744.0,39.0,34.92,1.0632,1.062,-0.001128668171557438,76.0,-29.0,0.001128668171557438
1763.0,40.0,35.777499999999996,1.0652461538461537,1.062,-0.003047327450498823,76.0,-29.0,0.003047327450498823
1741.0,40.0,35.942499999999995,1.062876923076923,0.969,-0.0883234182986669,76.0,-29.0,0.0883234182986669
1745.0,41.0,36.958333333333336,1.0631666666666668,1.069,0.005486753409625146,76.0,-29.0,0.005486753409625146
1746.0,41.0,36.95,1.0632769230769232,1.062,-0.0012009318073301172,76.0,-29.0,0.0012009318073301172
1746.0,40.0,35.905,1.0634153846153847,1.069,0.005251584155550974,76.0,-29.0,0.005251584155550974
1744.0,39.0,34.92,1.0632,1.077,0.012979683972911998,76.0,-29.0,0.012979683972911998
1744.0,39.0,34.92,1.0632,1.077,0.012979683972911998,76.0,-29.0,0.012979683972911998
1745.0,39.0,34.912499999999994,1.0633076923076923,1.062,-0.0012298343340808086,76.0,-29.0,0.0012298343340808086
1741.0,40.0,35.942499999999995,1.062876923076923,1.077,0.013287593903339251,76.0,-29.0,0.013287593903339251
1737.0,40.0,35.972500000000004,1.0624461538461538,1.077,0.013698431775727988,76.0,-29.0,0.013698431775727988
1738.0,41.0,37.01666666666667,1.0623948717948717,1.077,0.013747363238353662,76.0,-29.0,0.013747363238353662
1740.0,41.0,37.0,1.0626153846153847,1.077,0.01353699145794106,76.0,-29.0,0.01353699145794106
1728.0,39.0,35.03999999999999,1.0614769230769232,1.077,0.01462403617601004,76.0,-29.0,0.01462403617601004
1740.0,39.0,34.95,1.0627692307692307,1.077,0.013390272148233968,76.0,-29.0,0.013390272148233968
1729.0,39.0,35.0325,1.0615846153846156,1.062,0.0003912873353331228,76.0,-29.0,0.0003912873353331228
1732.0,40.0,36.01,1.0619076923076922,1.085,0.02174605934167831,76.0,-29.0,0.02174605934167831
1727.0,40.0,36.0475,1.0613692307692308,1.085,0.022264418965342196,76.0,-29.0,0.022264418965342196
1738.0,41.0,37.01666666666667,1.0623948717948717,1.085,0.021277520068350726,76.0,-29.0,0.021277520068350726
1724.0,41.0,37.13333333333333,1.0608512820512819,0.985,-0.0715003915578199,76.0,-29.0,0.0715003915578199
1722.0,39.0,35.08500000000001,1.0608307692307692,1.085,0.02278330481190354,76.0,-29.0,0.02278330481190354
1725.0,39.0,35.0625,1.0611538461538461,1.077,0.014932946719826022,76.0,-29.0,0.014932946719826022
1736.0,40.0,35.98,1.0623384615384615,0.977,-0.08033076522041355,76.0,-29.0,0.08033076522041355
1719.0,40.0,36.1075,1.0605076923076924,1.085,0.023094889240276695,76.0,-29.0,0.023094889240276695
1724.0,41.0,37.13333333333333,1.0608512820512819,1.085,0.022763528080980096,76.0,-29.0,0.022763528080980096
1728.0,41.0,37.099999999999994,1.0612923076923075,0.992,-0.0652905021454249,76.0,-29.0,0.0652905021454249
1718.0,39.0,35.115,1.0604,1.092,0.02980007544322904,76.0,-29.0,0.02980007544322904
1723.0,40.0,36.0775,1.0609384615384614,1.077,0.015138991603950165,76.0,-29.0,0.015138991603950165
1717.0,41.0,37.19166666666666,1.0600794871794872,1.092,0.030111433346797962,76.0,-29.0,0.030111433346797962
1728.0,40.0,36.04,1.0614769230769232,1.092,0.028755290161748458,76.0,-29.0,0.028755290161748458
1722.0,41.0,37.150000000000006,1.0606307692307693,1.092,0.02957601427307412,76.0,-29.0,0.02957601427307412
1717.0,39.0,35.1225,1.0602923076923076,1.092,0.029904670700387534,76.0,-29.0,0.029904670700387534
1723.0,39.0,35.0775,1.0609384615384614,1.092,0.029277417670857665,76.0,-29.0,0.029277417670857665
1724.0,40.0,36.06999999999999,1.0610461538461538,1.092,0.029172949773808313,76.0,-29.0,0.029172949773808313
1708.0,40.0,36.19,1.0593230769230768,1.1,0.038398977576391505,76.0,-29.0,0.038398977576391505
1717.0,41.0,37.19166666666666,1.0600794871794872,1.092,0.030111433346797962,76.0,-29.0,0.030111433346797962
1724.0,41.0,37.13333333333333,1.0608512820512819,1.092,0.029362002455696208,76.0,-29.0,0.029362002455696208
1694.0,39.0,35.295,1.0578153846153846,1.092,0.032316239564850725,76.0,-29.0,0.032316239564850725
1714.0,40.0,36.145,1.0599692307692308,1.0,-0.05657638828413017,76.0,-29.0,0.05657638828413017
1729.0,41.0,37.09166666666667,1.0614025641025642,1.092,0.028827361956965513,76.0,-29.0,0.028827361956965513
1709.0,41.0,37.25833333333334,1.0591974358974359,1.092,0.030969263133432047,76.0,-29.0,0.030969263133432047
1704.0,39.0,35.22,1.0588923076923078,0.992,-0.06317196489800672,76.0,-29.0,0.06317196489800672
1708.0,39.0,35.19,1.0593230769230768,1.092,0.030846985012199558,76.0,-29.0,0.030846985012199558
1720.0,40.0,36.099999999999994,1.0606153846153845,1.092,0.029590948651001044,76.0,-29.0,0.029590948651001044
1698.0,40.0,36.265,1.0582461538461538,1.085,0.025281307242752862,76.0,-29.0,0.025281307242752862
1711.0,41.0,37.24166666666667,1.059417948717949,1.1,0.0383059880485897,76.0,-32.0,0.0383059880485897
1709.0,40.0,36.182500000000005,1.0594307692307692,1.085,0.024134876493908212,76.0,-32.0,0.024134876493908212
1707.0,39.0,35.1975,1.0592153846153844,1.092,0.03095179305436559,76.0,-32.0,0.03095179305436559
1712.0,40.0,36.160000000000004,1.0597538461538463,1.1,0.0379768886824226,76.0,-32.0,0.0379768886824226
1717.0,41.0,37.19166666666666,1.0600794871794872,1.1,0.03765803725410052,76.0,-31.0,0.03765803725410052
1706.0,41.0,37.28333333333333,1.0588666666666668,1.1,0.03884656551029393,76.0,-31.0,0.03884656551029393
1704.0,39.0,35.22,1.0588923076923078,1.085,0.024655663392805116,76.0,-31.0,0.024655663392805116
1703.0,39.0,35.22749999999999,1.0587846153846154,1.092,0.031371238430130365,76.0,-31.0,0.031371238430130365
1698.0,41.0,37.35,1.0579846153846153,1.1,0.039712661228169834,76.0,-30.0,0.039712661228169834
1703.0,41.0,37.30833333333333,1.0585358974358974,1.1,0.03917118225706057,76.0,-30.0,0.03917118225706057
1696.0,40.0,36.28,1.0580307692307693,1.1,0.039667306461932166,76.0,-30.0,0.039667306461932166
1699.0,39.0,35.2575,1.0583538461538462,1.092,0.03179102524966206,76.0,-30.0,0.03179102524966206
1705.0,40.0,36.212500000000006,1.059,1.092,0.03116147308781883,76.0,-30.0,0.03116147308781883
1694.0,41.0,37.38333333333334,1.0575435897435896,1.0,-0.05441249921201032,76.0,-30.0,0.05441249921201032
1692.0,41.0,37.400000000000006,1.0573230769230768,1.1,0.04036318132875496,76.0,-30.0,0.04036318132875496
1697.0,39.0,35.27250000000001,1.0581384615384615,1.077,0.017825208275781875,76.0,-30.0,0.017825208275781875
1700.0,40.0,36.25,1.0584615384615383,0.992,-0.0627906976744185,76.0,-30.0,0.0627906976744185
1685.0,41.0,37.458333333333336,1.0565512820512821,1.1,0.041123151035662726,76.0,-30.0,0.041123151035662726
1708.0,41.0,37.26666666666667,1.0590871794871795,1.092,0.03107659232430454,76.0,-30.0,0.03107659232430454
1688.0,40.0,36.34,1.0571692307692306,1.085,0.02632574655102169,76.0,-30.0,0.02632574655102169
1697.0,40.0,36.2725,1.0581384615384615,1.1,0.03956149406068728,76.0,-30.0,0.03956149406068728
1691.0,41.0,37.40833333333333,1.0572128205128206,1.1,0.040471680495157786,76.0,-30.0,0.040471680495157786
1690.0,41.0,37.416666666666664,1.057102564102564,1.1,0.04058020229461296,76.0,-30.0,0.04058020229461296
1686.0,40.0,36.355000000000004,1.0569538461538461,1.1,0.04072661640126935,76.0,-29.0,0.04072661640126935
1691.0,39.0,35.3175,1.0574923076923075,1.092,0.03263162488907019,76.0,-29.0,0.03263162488907019
1690.0,41.0,37.416666666666664,1.057102564102564,1.1,0.04058020229461296,76.0,-29.0,0.04058020229461296
1683.0,41.0,37.475,1.0563307692307693,1.1,0.04134048921156691,76.0,-29.0,0.04134048921156691
1682.0,40.0,36.385000000000005,1.056523076923077,1.1,0.041150945044704075,76.0,-29.0,0.041150945044704075
1683.0,40.0,36.3775,1.0566307692307693,1.1,0.04104483044801333,76.0,-29.0,0.04104483044801333
1684.0,41.0,37.466666666666676,1.0564410256410257,1.108,0.04880440375523045,76.0,-29.0,0.04880440375523045
1677.0,41.0,37.525,1.0556692307692308,1.108,0.04957117978387758,76.0,-29.0,0.04957117978387758
1676.0,41.0,37.53333333333334,1.0555589743589742,1.092,0.03452296510780559,76.0,-30.0,0.03452296510780559
1677.0,41.0,37.525,1.0556692307692308,1.1,0.04199304852190012,76.0,-30.0,0.04199304852190012
1677.0,40.0,36.4225,1.0559846153846153,1.1,0.04168184268418846,76.0,-30.0,0.04168184268418846
1679.0,41.0,37.50833333333333,1.0558897435897436,1.115,0.05598146659640546,76.0,-30.0,0.05598146659640546
1666.0,41.0,37.61666666666667,1.0544564102564102,1.108,0.050778381375262124,76.0,-30.0,0.050778381375262124
1680.0,41.0,37.5,1.056,1.115,0.055871212121212065,76.0,-30.0,0.055871212121212065
1669.0,40.0,36.4825,1.0551230769230768,1.115,0.056748756980592945,76.0,-29.0,0.056748756980592945
1669.0,40.0,36.4825,1.0551230769230768,1.115,0.056748756980592945,76.0,-29.0,0.056748756980592945
1679.0,47.0,44.061875,1.0461192307692309,1.123,0.07349140228904624,76.0,-29.0,0.07349140228904624
1679.0,47.0,44.061875,1.0461192307692309,1.115,0.06584409042946264,76.0,-29.0,0.06584409042946264
1658.0,46.0,43.275,1.051753846153846,1.123,0.06774033116845135,76.0,-29.0,0.06774033116845135
1667.0,48.0,45.24625,1.0367000000000002,1.123,0.08324491173917219,76.0,-29.0,0.08324491173917219
1668.0,47.0,44.192499999999995,1.0448923076923078,1.108,0.06039636031685267,76.0,-29.0,0.06039636031685267
1654.0,46.0,43.325,1.0512615384615385,1.031,-0.019273546800913276,76.0,-29.0,0.019273546800913276
1679.0,48.0,45.11125,1.0379,1.123,0.08199248482512761,76.0,-29.0,0.08199248482512761
1653.0,48.0,45.403749999999995,1.0352999999999999,1.123,0.08470974596735258,76.0,-29.0,0.08470974596735258
1679.0,46.0,43.0125,1.0543384615384614,1.008,-0.043950271406058394,76.0,-29.0,0.043950271406058394
1659.0,47.0,44.299375,1.0438884615384616,1.123,0.0757854324253622,76.0,-29.0,0.0757854324253622
1663.0,49.0,46.330625,1.0282653846153846,1.115,0.0843504183670034,76.0,-29.0,0.0843504183670034
1670.0,46.0,43.125,1.0532307692307692,1.092,0.03680981595092036,76.0,-29.0,0.03680981595092036
1662.0,47.0,44.263749999999995,1.0442230769230771,1.123,0.0754407030622691,76.0,-29.0,0.0754407030622691
1666.0,48.0,45.2575,1.0366,1.123,0.0833494115377195,76.0,-29.0,0.0833494115377195
1665.0,47.0,44.228125,1.0445576923076925,1.123,0.07509619456155515,76.0,-29.0,0.07509619456155515
1658.0,47.0,44.311249999999994,1.0437769230769232,1.123,0.07590039133030185,76.0,-29.0,0.07590039133030185
1672.0,48.0,45.190000000000005,1.0372,1.115,0.07500964134207491,76.0,-29.0,0.07500964134207491
1652.0,49.0,46.4475,1.0272923076923077,1.123,0.09316500434300772,76.0,-29.0,0.09316500434300772
1657.0,46.0,43.2875,1.0516307692307691,1.123,0.06786529346363165,76.0,-29.0,0.06786529346363165
1679.0,48.0,45.11125,1.0379,1.108,0.06754022545524621,76.0,-29.0,0.06754022545524621
1658.0,49.0,46.38375,1.027823076923077,1.115,0.08481705172246043,76.0,-29.0,0.08481705172246043
1670.0,47.0,44.168749999999996,1.0451153846153847,1.115,0.06686784675965106,76.0,-29.0,0.06686784675965106
